date,equity,qx,qy,gross,net
2016-04-13,100207.3127389467,530,-432,20861.8595161438,-202.45975875854492
2016-04-14,100337.5015986787,530,-432,20941.9401512146,-70.53958511352539
2016-04-15,100471.03378474647,530,-432,21008.079456329346,64.71965408325195
2016-04-18,100507.64924016404,530,-432,21231.299884796143,106.49922561645508
2016-04-19,100441.25421036634,530,-432,21624.56008529663,41.84048080444336
2016-04-20,100370.65007570249,0,0,0.0,0.0
2016-04-21,100370.65007570249,0,0,0.0,0.0
2016-04-22,100370.65007570249,0,0,0.0,0.0
2016-04-25,100370.65007570249,0,0,0.0,0.0
2016-04-26,100370.65007570249,0,0,0.0,0.0
2016-04-27,100370.65007570249,0,0,0.0,0.0
2016-04-28,100353.05311669389,495,-403,20015.430507659912,-344.12967681884766
2016-04-29,100324.65970979874,495,-403,20101.549997329712,-370.8496952056885
2016-05-02,100454.31137827365,495,-403,20115.349962234497,-236.15003776550293
2016-05-03,100578.74899045732,495,-403,19741.739624023438,-110.03969955444336
2016-05-04,100613.07732500261,495,-403,19398.880165100098,-74.0797119140625
2016-05-05,100610.55678669532,495,-403,19389.89995956421,-74.9997329711914
2016-05-06,100577.0662020219,495,-403,19382.189783096313,-106.89046287536621
2016-05-09,100675.90186114641,495,-403,19179.550107955933,-3.249277114868164
2016-05-10,100709.85418440303,495,-403,19569.71953010559,32.279714584350586
2016-05-11,100633.2983647616,495,-403,19575.369834899902,-42.6702880859375
2016-05-12,100561.33039570364,0,0,0.0,0.0
2016-05-13,100561.33039570364,0,0,0.0,0.0
2016-05-16,100561.33039570364,0,0,0.0,0.0
2016-05-17,100561.33039570364,0,0,0.0,0.0
2016-05-18,100561.33039570364,0,0,0.0,0.0
2016-05-19,100561.33039570364,0,0,0.0,0.0
2016-05-20,100561.33039570364,0,0,0.0,0.0
2016-05-23,100561.33039570364,0,0,0.0,0.0
2016-05-24,100561.33039570364,0,0,0.0,0.0
2016-05-25,100561.33039570364,0,0,0.0,0.0
2016-05-26,100543.52599809828,506,-411,20061.389541625977,-266.67008209228516
2016-05-27,100551.97543030557,506,-411,20071.509773254395,-256.5498504638672
2016-05-31,100582.26265727315,506,-411,19902.980197906494,-219.57942581176758
2016-06-01,100540.76783639775,506,-411,19912.460414886475,-259.42033767700195
2016-06-02,100434.4401920471,506,-411,19865.33048248291,-364.0900192260724
2016-06-03,100439.15752390737,506,-411,20233.389377593994,-357.7099952697736
2016-06-06,100405.66082148992,506,-411,20484.4500579834,-386.1294403076208
2016-06-07,100398.28475825269,506,-411,20692.509572982788,-391.7901134490967
2016-06-08,100454.11215443951,506,-411,20766.510301589966,-334.2297611236572
2016-06-09,100398.90795072058,506,-411,20556.859966278076,-387.69965744018555
2016-06-10,100303.10585874821,0,0,0.0,0.0
2016-06-13,100285.29666482033,508,-411,20012.899843215942,-454.8998432159424
2016-06-14,100328.77421573002,508,-411,19795.019929885864,-409.7400074005127
2016-06-15,100365.07363544486,508,-411,19767.22007751465,-371.77992248535156
2016-06-16,100341.61903015441,508,-411,19646.780042648315,-393.57926750183105
2016-06-17,100339.05148625163,508,-411,19810.260278701782,-394.49965858459655
2016-06-20,100438.16919539309,508,-411,20193.84010887146,-290.3999538421631
2016-06-21,100499.38506102409,508,-411,20273.179986953735,-227.50045204162598
2016-06-22,100539.38221732854,508,-411,20016.82937812805,-245.470308303833
