date,equity,qx,qy,gross,net,prediction,entry_threshold,target_weight_x,target_weight_y,desired_fraction,stopped
2020-06-05,99985.03846879152,0,0,0.0,0.0,0.0008268354424544037,,0.5,0.5,0.0,False
2020-06-08,99985.03846879152,0,0,0.0,0.0,0.0008972669775254996,0.001512759589932882,0.5,0.5,0.13832139350239078,False
2020-06-09,99985.03846879152,0,0,0.0,0.0,0.0007333220540799199,0.00151831924489482,0.5,0.5,0.14001308257504175,False
2020-06-10,99985.03846879152,0,0,0.0,0.0,0.0008972598723610371,0.0015199947128372892,0.5,0.5,0.14197234315752802,False
2020-06-11,99985.03846879152,0,0,0.0,0.0,0.0005921869424203686,0.0015503123560786888,0.5,0.5,0.1423751548676572,False
2020-06-12,99985.03846879152,0,0,0.0,0.0,0.0006102162756790739,0.0015428112809966644,0.5,0.5,0.14476776830424948,False
2020-06-15,99985.03846879152,0,0,0.0,0.0,0.000691901542728562,0.0015436488608796448,0.5,0.5,0.1471011818138245,False
2020-06-16,99985.03846879152,0,0,0.0,0.0,0.00065682187012278,0.0015386588204900796,0.5,0.5,0.14949031708547109,False
2020-06-17,99985.03846879152,0,0,0.0,0.0,0.0007514068028956916,0.0015403761887229593,0.5,0.5,0.1518306021726564,False
2020-06-18,99985.03846879152,0,0,0.0,0.0,0.0006165159677989134,0.0015414984751418626,0.5,0.5,0.15369220816883883,False
2020-06-19,99985.03846879152,0,0,0.0,0.0,0.0004907036026903365,0.001546015280251132,0.5,0.5,0.15563616718034087,False
2020-06-22,99985.03846879152,0,0,0.0,0.0,0.0006969058532347062,0.0015371353850476346,0.5,0.5,0.15701936783844353,False
2020-06-23,99985.03846879152,0,0,0.0,0.0,0.0006759693025586497,0.0015366033277259673,0.5,0.5,0.15961297470875704,False
2020-06-24,99985.03846879152,0,0,0.0,0.0,0.0005846464367016702,0.0015487807318650356,0.5,0.5,0.16194803272532873,False
2020-06-25,99985.03846879152,0,0,0.0,0.0,0.0005670492385117464,0.001544302123496836,0.5,0.5,0.16463315486639263,False
2020-06-26,99985.03846879152,0,0,0.0,0.0,0.0006171751014621747,0.001553173184671098,0.5,0.5,0.16732571992926062,False
2020-06-29,99985.03846879152,0,0,0.0,0.0,0.0006898140027823396,0.0015443666269592754,0.5,0.5,0.16996342899491113,False
2020-06-30,99985.03846879152,0,0,0.0,0.0,0.0005367812996319143,0.001540578868810838,0.5,0.5,0.17156033190077588,False
2020-07-01,99985.03846879152,0,0,0.0,0.0,0.0008791003162002503,0.0015372048817003728,0.5,0.5,0.17370723869407667,False
2020-07-02,99985.03846879152,0,0,0.0,0.0,0.0011730892687820678,0.0015318086266366438,0.5,0.5,0.17435838454699396,False
2020-07-06,99985.03846879152,0,0,0.0,0.0,0.0010363656892156351,0.0015304692991587228,0.5,0.5,0.17665771036605468,False
2020-07-07,99985.03846879152,0,0,0.0,0.0,0.0008912483047553855,0.0015360585475093665,0.5,0.5,0.1789264689103508,False
2020-07-08,99985.03846879152,0,0,0.0,0.0,0.0007655218856326262,0.0015337098924955524,0.5,0.5,0.18126153539765233,False
2020-07-09,99985.03846879152,0,0,0.0,0.0,0.0007711483287051026,0.0015384128698825582,0.5,0.5,0.18430695328971372,False
2020-07-10,99985.03846879152,0,0,0.0,0.0,0.0007816396970934675,0.0015338968828317646,0.5,0.5,0.18740252264683924,False
2020-07-13,99985.03846879152,0,0,0.0,0.0,0.0006005996277261454,0.0015379977838675324,0.5,0.5,0.1891354699743018,False
2020-07-14,99985.03846879152,0,0,0.0,0.0,0.0005096458418627305,0.0015310540229886405,0.5,0.5,0.19189774750285543,False
2020-07-15,99985.03846879152,0,0,0.0,0.0,0.0006748744436222592,0.0015229008090660726,0.5,0.5,0.19416803293323637,False
2020-07-16,99985.03846879152,0,0,0.0,0.0,0.0005097917371674778,0.001527417942171831,0.5,0.5,0.19618123928323558,False
2020-07-17,99985.03846879152,0,0,0.0,0.0,0.0005249580614203474,0.0015250728709614897,0.5,0.5,0.19947683992186868,False
