date,equity,qx,qy,gross,net
2024-03-11,99686.38218376267,0,0,0.0,0.0
2024-03-12,99686.38218376267,0,0,0.0,0.0
2024-03-13,99686.38218376267,0,0,0.0,0.0
2024-03-14,99686.38218376267,0,0,0.0,0.0
2024-03-15,99686.38218376267,0,0,0.0,0.0
2024-03-18,99671.05764442582,410,-266,19906.320293426514,-160.72035598754883
2024-03-19,99685.80867398523,410,-266,19922.720668792725,-144.3199806213379
2024-03-20,99663.51978655245,410,-266,20189.35958480835,-164.95952224731445
2024-03-21,99677.80617940356,410,-266,20173.400234222412,-149.00017166137695
2024-03-22,99714.27574533115,410,-266,20004.060459136963,-110.86027145385742
2024-03-25,99752.97662650322,410,-266,20042.400047302246,-67.19954681396666
2024-03-26,99739.80328633256,410,-266,19988.32060623169,-78.72004318237305
2024-03-27,99800.85400232386,410,-266,20237.219856262207,-16.019981384277344
2024-03-28,99727.84572816313,0,0,0.0,0.0
2024-04-01,99727.84572816313,0,0,0.0,0.0
2024-04-02,99727.84572816313,0,0,0.0,0.0
2024-04-03,99727.84572816313,0,0,0.0,0.0
2024-04-04,99727.84572816313,0,0,0.0,0.0
2024-04-05,99727.84572816313,0,0,0.0,0.0
2024-04-08,99727.84572816313,0,0,0.0,0.0
2024-04-09,99727.84572816313,0,0,0.0,0.0
2024-04-10,99727.84572816313,0,0,0.0,0.0
2024-04-11,99727.84572816313,0,0,0.0,0.0
2024-04-12,99727.84572816313,0,0,0.0,0.0
2024-04-15,99727.84572816313,0,0,0.0,0.0
2024-04-16,99727.84572816313,0,0,0.0,0.0
2024-04-17,99712.37706570585,420,-272,19871.44012451172,-131.44012451171875
2024-04-18,99604.97321247282,420,-272,19809.199264526367,-237.1999053955078
2024-04-19,99557.8055589535,420,-272,19905.12042236328,-282.71990966797057
2024-04-22,99606.62731874506,420,-272,20094.92000579834,-228.92032623291016
2024-04-23,99600.67724117606,420,-272,20275.600463867188,-233.19995117187682
2024-04-24,99632.67108311257,420,-272,20124.31987762451,-199.52045440673828
