date,equity,qx,qy,gross,net
2024-01-04,99689.09461260664,-103,67,4881.54008102417,-25.37985610961914
2024-01-05,99699.6628214913,-103,67,4888.189849853516,-14.609992980957031
2024-01-08,99700.3085326555,-103,67,4924.460031509399,-13.359827041625977
2024-01-09,99705.75540408395,-103,67,4878.609827041626,-7.710031509399414
2024-01-10,99715.0346169416,-103,67,4879.850051879883,1.769989013671875
2024-01-11,99705.50406214353,-103,67,4866.399871826172,-7.560096740722656
2024-01-12,99703.50404546934,-103,67,4874.899997711182,-9.359813690185547
2024-01-16,99739.7208519048,0,0,0.0,0.0
2024-01-17,99739.7208519048,0,0,0.0,0.0
2024-01-18,99739.7208519048,0,0,0.0,0.0
2024-01-19,99739.7208519048,0,0,0.0,0.0
2024-01-22,99739.7208519048,0,0,0.0,0.0
2024-01-23,99739.7208519048,0,0,0.0,0.0
2024-01-24,99739.7208519048,0,0,0.0,0.0
2024-01-25,99739.7208519048,0,0,0.0,0.0
2024-01-26,99739.7208519048,0,0,0.0,0.0
2024-01-29,99739.7208519048,0,0,0.0,0.0
2024-01-30,99739.7208519048,0,0,0.0,0.0
2024-01-31,99739.7208519048,0,0,0.0,0.0
2024-02-01,99739.7208519048,0,0,0.0,0.0
2024-02-02,99739.7208519048,0,0,0.0,0.0
2024-02-05,99739.7208519048,0,0,0.0,0.0
2024-02-06,99739.7208519048,0,0,0.0,0.0
2024-02-07,99739.7208519048,0,0,0.0,0.0
2024-02-08,99739.7208519048,0,0,0.0,0.0
