id,model,window,process_variance,entry,exit,stop,holding,reverting_only,cost_buffer,train_return,train_final_equity,train_drawdown,train_sharpe,train_entries,train_commission,train_slippage,train_borrow,train_dividends_net,train_max_gross,train_max_abs_net
148,kalman,60,1e-05,2.0,0.5,4.0,10,False,1.5,-0.001042335672378103,99895.76643276219,-0.011877200172282665,-0.05014734443017952,29,264.0445121604538,232.068423342514,233.48128275105728,0.0,20927.40008544922,545.5502185821533
149,kalman,60,1e-05,2.0,0.5,4.0,10,True,1.5,-0.00197569350586968,99802.43064941303,-0.008196686750135962,-0.12492003362274813,13,118.32009688539506,103.97114791336058,125.9975653219876,0.0,20516.98035812378,494.34021949768066
150,kalman,60,1e-05,2.0,0.5,4.0,30,False,1.5,0.005067086759555028,100506.70867595551,-0.006855104466746975,0.2300295936169972,26,237.94377895036703,209.13745137825015,277.54989359696265,0.0,21024.26008605957,589.7700920104999
151,kalman,60,1e-05,2.0,0.5,4.0,30,True,1.5,0.0003550932758593639,100035.50932758594,-0.005255685758886908,0.021632861983080773,13,118.43970456800461,104.17658983573914,172.56306628856922,0.0,20729.290718078613,505.139844894411
152,kalman,60,1e-05,2.5,0.1,4.0,10,False,1.5,-0.00773843345873626,99226.15665412637,-0.010178674814363409,-0.4777972515319948,16,143.2400905066299,127.66758920783995,171.02340228888104,0.0,20923.75072479248,532.010217666626
153,kalman,60,1e-05,2.5,0.1,4.0,10,True,1.5,-0.004520372390922733,99547.96276090773,-0.005624604387822751,-0.6232780666496147,4,35.34336817146301,31.978913941955565,48.0233447351325,0.0,20173.379442214966,436.36021995544434
154,kalman,60,1e-05,2.5,0.1,4.0,30,False,1.5,0.0024490148238089926,100244.9014823809,-0.00589322307181217,0.11510891683933115,16,144.01112961032865,128.7673052619934,274.11979469137316,-113.648,21735.099306106567,662.6991939544678
155,kalman,60,1e-05,2.5,0.1,4.0,30,True,1.5,-0.0015540312140357448,99844.59687859642,-0.0036207196938299324,-0.15522756849432554,4,35.43373368246079,32.15965608863831,91.27011915990751,-113.83800000000001,20655.06007003784,495.1494941711444
156,kalman,60,1e-05,2.5,0.5,4.0,10,False,1.5,-0.006851453811936414,99314.85461880636,-0.008194838758284306,-0.4441391068374954,16,143.3509966293716,127.53274929962157,150.29042859963198,0.0,20923.75072479248,532.010217666626
157,kalman,60,1e-05,2.5,0.5,4.0,10,True,1.5,-0.004520372390922733,99547.96276090773,-0.005624604387822751,-0.6232780666496147,4,35.34336817146301,31.978913941955565,48.0233447351325,0.0,20173.379442214966,436.36021995544434
158,kalman,60,1e-05,2.5,0.5,4.0,30,False,1.5,-0.002799071837371714,99720.09281626283,-0.00541929466342439,-0.15192599752235916,16,143.73237733716965,128.12575334892273,204.43811974721422,0.0,20927.40008544922,534.2998447418231
159,kalman,60,1e-05,2.5,0.5,4.0,30,True,1.5,-0.003821285648907269,99617.87143510928,-0.0049256632658541966,-0.4305431673102413,4,35.37171326070785,32.070929819869995,74.25420298380395,0.0,20484.51942062378,493.01984596252623
160,kalman,60,0.001,1.0,0.1,4.0,10,False,1.5,-0.0061564148998313195,99384.35851001687,-0.01103393379528872,-0.2033483137500775,173,1562.254323359984,1383.0686045917523,528.7596022991023,-86.76000000000002,21369.61989402771,738.9394493103027
161,kalman,60,0.001,1.0,0.1,4.0,10,True,1.5,0.0010832019185691433,100108.32019185692,-0.009127390520831336,0.07010270003386959,46,422.3429114450644,369.5527069770813,129.60630861736973,-67.406,20530.299690246582,476.34947776794434
162,kalman,60,0.001,1.0,0.1,4.0,30,False,1.5,-0.007011445167155128,99298.85548328448,-0.010568752556862404,-0.25159690660296646,135,1231.7604199399366,1077.3295992183682,419.9550682204259,-18.76600000000002,21369.61989402771,738.9394493103027
163,kalman,60,0.001,1.0,0.1,4.0,30,True,1.5,0.00665132028237303,100665.1320282373,-0.003549734233182833,0.4744511136916198,27,256.60839440021516,216.936232416153,73.12127852479072,0.0,20530.299690246582,476.34947776794434
164,kalman,60,0.001,1.0,0.5,4.0,10,False,1.5,-0.002293703617163967,99770.6296382836,-0.01259183112538198,-0.08376622323209067,196,1775.423267977085,1574.0839381755834,428.00141665696447,-250.036,20757.560028076172,479.57944107055664
165,kalman,60,0.001,1.0,0.5,4.0,10,True,1.5,0.004546678136379212,100454.66781363792,-0.008998818847367196,0.3278378804390126,46,423.586820167408,370.73998066482545,104.97855526864042,-67.46800000000002,20595.349689483643,352.59943771362305
166,kalman,60,0.001,1.0,0.5,4.0,30,False,1.5,-0.002481371800984622,99751.86281990154,-0.01095725931253444,-0.09964759867627757,146,1340.6891540005688,1171.966737000655,329.9549903759892,-182.108,20757.560028076172,479.57944107055664
167,kalman,60,0.001,1.0,0.5,4.0,30,True,1.5,0.00884244102586651,100884.24410258664,-0.003513612887825701,0.7121609202535704,27,257.2144474212838,217.50934802551274,57.45339331791499,0.0,20595.349689483643,352.59943771362305
168,kalman,60,0.001,1.5,0.1,4.0,10,False,1.5,0.000313996318312304,100031.39963183123,-0.011209246033097364,0.016688833058868296,92,836.9388976403617,740.0142626621251,290.99025469568335,44.147000000000034,21369.61989402771,738.9394493103027
169,kalman,60,0.001,1.5,0.1,4.0,10,True,1.5,0.00038820645228931916,100038.82064522893,-0.0023488209837551066,0.07322507708141174,11,100.60420119613646,88.00457441635133,29.77823983367502,0.0,20281.320236206055,275.84922981262207
170,kalman,60,0.001,1.5,0.1,4.0,30,False,1.5,0.0005780065621459052,100057.80065621459,-0.010358361607104127,0.028432851051438373,92,836.828621517849,739.7397185771945,285.95297431731547,44.147000000000034,21369.61989402771,738.9394493103027
171,kalman,60,0.001,1.5,0.1,4.0,30,True,1.5,0.00038820645228931916,100038.82064522893,-0.0023488209837551066,0.07322507708141174,11,100.60420119613646,88.00457441635133,29.77823983367502,0.0,20281.320236206055,275.84922981262207
172,kalman,60,0.001,1.5,0.5,4.0,10,False,1.5,0.005875260987513897,100587.52609875139,-0.009433824947876701,0.3007887933582039,99,904.4609507226372,800.0193941383358,222.04704051856473,-119.02400000000004,20796.609395980835,491.1394386291504
173,kalman,60,0.001,1.5,0.5,4.0,10,True,1.5,-0.0004887576514185366,99951.12423485814,-0.0023474812358456054,-0.1012926834970595,11,100.61653257642746,87.92087815742495,24.785995780735803,0.0,20281.320236206055,275.84922981262207
174,kalman,60,0.001,1.5,0.5,4.0,30,False,1.5,0.00648251429309088,100648.25142930908,-0.008229503468270338,0.33427747597122764,98,896.173250496483,792.0421639976498,217.05560013606453,-119.02400000000004,20796.609395980835,491.1394386291504
175,kalman,60,0.001,1.5,0.5,4.0,30,True,1.5,-0.0004887576514185366,99951.12423485814,-0.0023474812358456054,-0.1012926834970595,11,100.61653257642746,87.92087815742495,24.785995780735803,0.0,20281.320236206055,275.84922981262207
176,kalman,60,0.001,2.0,0.1,4.0,10,False,1.5,0.010985726342056079,101098.5726342056,-0.005961427498469618,0.6885883052214821,45,415.5262763512421,364.4589180034638,126.25157025883296,-119.02400000000004,20840.889394760132,491.1394386291504
177,kalman,60,0.001,2.0,0.1,4.0,10,True,1.5,-0.0010828676655053604,99891.71323344947,-0.0014919175733372203,-0.3974863134048471,4,35.08692110420227,31.965034197998044,10.80410140949406,0.0,20267.2699508667,254.35013389587402
178,kalman,60,0.001,2.0,0.1,4.0,30,False,1.5,0.010985726342056079,101098.5726342056,-0.005961427498469618,0.6885883052214821,45,415.5262763512421,364.4589180034638,126.25157025883296,-119.02400000000004,20840.889394760132,491.1394386291504
179,kalman,60,0.001,2.0,0.1,4.0,30,True,1.5,-0.0010828676655053604,99891.71323344947,-0.0014919175733372203,-0.3974863134048471,4,35.08692110420227,31.965034197998044,10.80410140949406,0.0,20267.2699508667,254.35013389587402
180,kalman,60,0.001,2.0,0.5,4.0,10,False,1.5,0.009878795149172559,100987.87951491727,-0.005990467500851415,0.6815058791658044,47,433.134916762066,380.4597600021364,108.48593536329922,-119.02400000000004,20840.889394760132,476.7194366455078
181,kalman,60,0.001,2.0,0.5,4.0,10,True,1.5,-0.0015596119048625345,99844.03880951375,-0.0015766516750187476,-0.574098543180947,4,35.08538989570617,31.954826141357422,7.449981407217784,0.0,20267.2699508667,242.28997230529785
182,kalman,60,0.001,2.0,0.5,4.0,30,False,1.5,0.009878795149172559,100987.87951491727,-0.005990467500851415,0.6815058791658044,47,433.134916762066,380.4597600021364,108.48593536329922,-119.02400000000004,20840.889394760132,476.7194366455078
183,kalman,60,0.001,2.0,0.5,4.0,30,True,1.5,-0.0015596119048625345,99844.03880951375,-0.0015766516750187476,-0.574098543180947,4,35.08538989570617,31.954826141357422,7.449981407217784,0.0,20267.2699508667,242.28997230529785
184,kalman,60,0.001,2.5,0.1,4.0,10,False,1.5,0.0030254201888855192,100302.54201888855,-0.0037259360384825913,0.2906257845838624,16,145.80136540601734,128.55961201400757,49.39733480714773,0.0,20644.139400482178,473.79944229125977
185,kalman,60,0.001,2.5,0.1,4.0,10,True,1.5,0.00017038192954776932,100017.03819295479,-0.00041994080633123154,0.14441462369902883,1,8.873740704479218,8.04208003540039,5.026107917890157,0.0,20267.2699508667,254.35013389587402
186,kalman,60,0.001,2.5,0.1,4.0,30,False,1.5,0.0030254201888855192,100302.54201888855,-0.0037259360384825913,0.2906257845838624,16,145.80136540601734,128.55961201400757,49.39733480714773,0.0,20644.139400482178,473.79944229125977
187,kalman,60,0.001,2.5,0.1,4.0,30,True,1.5,0.00017038192954776932,100017.03819295479,-0.00041994080633123154,0.14441462369902883,1,8.873740704479218,8.04208003540039,5.026107917890157,0.0,20267.2699508667,254.35013389587402
188,kalman,60,0.001,2.5,0.5,4.0,10,False,1.5,0.00164693944212857,100164.69394421286,-0.004808254008618951,0.1607609974351343,16,145.7497202061272,128.56659409065244,42.69969670580512,0.0,20644.139400482178,473.79944229125977
189,kalman,60,0.001,2.5,0.5,4.0,10,True,1.5,-0.0003063623098092938,99969.36376901907,-0.0005046595461680736,-0.26210005433276184,1,8.872209495983125,8.031871978759765,1.67198791561388,0.0,20267.2699508667,242.28997230529785
190,kalman,60,0.001,2.5,0.5,4.0,30,False,1.5,0.00164693944212857,100164.69394421286,-0.004808254008618951,0.1607609974351343,16,145.7497202061272,128.56659409065244,42.69969670580512,0.0,20644.139400482178,473.79944229125977
191,kalman,60,0.001,2.5,0.5,4.0,30,True,1.5,-0.0003063623098092938,99969.36376901907,-0.0005046595461680736,-0.26210005433276184,1,8.872209495983125,8.031871978759765,1.67198791561388,0.0,20267.2699508667,242.28997230529785
192,kalman,120,1e-07,1.0,0.1,4.0,10,False,1.5,0.008619825380231427,100861.98253802315,-0.01717630166274986,0.27023604149949304,60,542.1528794875719,481.0120339691161,651.9898743868263,72.008,21332.06969833374,893.0399742126465
193,kalman,120,1e-07,1.0,0.1,4.0,10,True,1.5,0.005046685506399973,100504.66855064,-0.011070106789478729,0.17919258844937205,44,396.3462140051078,351.0796933250425,493.4295906748317,63.057000000000016,21588.600090026855,979.3801326751709
194,kalman,120,1e-07,1.0,0.1,4.0,30,False,1.5,0.0209140965116541,102091.4096511654,-0.012450857444302743,0.6001977919497643,33,299.3828620846558,266.04021419792184,745.6582599941411,79.42299999999999,22879.5599899292,954.4801292419434
195,kalman,120,1e-07,1.0,0.1,4.0,30,True,1.5,0.008494186141317472,100849.41861413175,-0.009112618298000918,0.26553416259697044,25,224.4409953961182,199.25028995819088,612.4240507703284,70.62400000000002,21680.91999053955,979.3801326751709
196,kalman,120,1e-07,1.0,0.5,4.0,10,False,1.5,0.009848318604782635,100984.83186047825,-0.013303290981336646,0.31880726541824755,61,549.6465469514086,488.228683485794,607.6002406732741,3.9280000000000115,21286.089698791504,893.0399742126465
197,kalman,120,1e-07,1.0,0.5,4.0,10,True,1.5,0.001649790223452463,100164.97902234524,-0.011657239171396383,0.06310139090693999,44,394.94865873657227,349.9779610153198,445.229052788042,1.024000000000001,21173.91970062256,979.3801326751709
198,kalman,120,1e-07,1.0,0.5,4.0,30,False,1.5,0.019271494897156405,101927.14948971564,-0.010413772508551356,0.587027683471909,37,333.04345965513227,298.06952738189705,658.7716225820577,0.6940000000000452,21244.499879837036,954.4801292419434
199,kalman,120,1e-07,1.0,0.5,4.0,30,True,1.5,0.006010757893824437,100601.07578938243,-0.01223520045100146,0.20283540098098635,28,249.34483441005705,223.07713569221497,528.4704499115094,-1.3139999999999787,21356.11987876892,979.3801326751709
200,kalman,120,1e-07,1.5,0.1,4.0,10,False,1.5,0.018957154876601212,101895.71548766013,-0.005681230298076212,0.7339277731814221,35,320.73194992071166,281.6213044620516,408.88232846800923,216.81199999999995,21669.980085372925,893.0399742126465
201,kalman,120,1e-07,1.5,0.1,4.0,10,True,1.5,0.008078477366962655,100807.84773669626,-0.006153778548881439,0.3424176173837637,27,248.00303134567264,216.6626037593841,326.9332094517015,43.70900000000006,21014.01999092102,979.3801326751709
202,kalman,120,1e-07,1.5,0.1,4.0,30,False,1.5,0.020388873235970717,102038.88732359707,-0.005746041518708167,0.6606969993601076,21,192.40941774982454,169.28431754074094,550.9638923758938,78.61599999999991,22165.65999031067,954.4801292419434
203,kalman,120,1e-07,1.5,0.1,4.0,30,True,1.5,0.009911652069035437,100991.16520690353,-0.007662490077242845,0.36409415698486847,15,138.99773456491465,120.56111156959533,418.7347599654522,-40.62099999999995,21842.499990463257,979.3801326751709
204,kalman,120,1e-07,1.5,0.5,4.0,10,False,1.5,0.02003873606708151,102003.87360670815,-0.005682513616104501,0.7900160895847124,35,320.9660153061868,281.9248120697023,387.21562985025685,217.01999999999998,21669.980085372925,893.0399742126465
205,kalman,120,1e-07,1.5,0.5,4.0,10,True,1.5,0.009512825779984357,100951.28257799843,-0.005068497133503325,0.4136884679726889,27,247.77691527940758,216.559053597641,293.5640920862694,43.432000000000016,21014.01999092102,979.3801326751709
206,kalman,120,1e-07,1.5,0.5,4.0,30,False,1.5,0.016252847080093558,101625.28470800936,-0.005458214225714353,0.5841151467320602,22,200.3967755829048,176.70873161048888,453.0075926737851,214.01700000000005,21741.219877243042,954.4801292419434
207,kalman,120,1e-07,1.5,0.5,4.0,30,True,1.5,0.006556532227614875,100655.65322276148,-0.006288337182673742,0.2700080742497338,16,147.56833457927706,128.27653333358765,340.65185985664453,99.17800000000007,21816.079990386963,979.3801326751709
208,kalman,120,1e-07,2.0,0.1,4.0,10,False,1.5,0.00422797223906346,100422.79722390635,-0.005672485309423547,0.2210760985165569,19,171.07652296190267,151.7665297756195,231.59930543314275,41.69100000000003,21492.85987854004,893.0399742126465
209,kalman,120,1e-07,2.0,0.1,4.0,10,True,1.5,-0.002414855158296092,99758.51448417039,-0.00994697896930663,-0.13234624651917215,12,108.74673004547118,95.00231945648191,141.4755486640408,0.0,20747.77988243103,979.3801326751709
210,kalman,120,1e-07,2.0,0.1,4.0,30,False,1.5,0.009078858482370444,100907.88584823704,-0.006238866526805609,0.3868336119728413,11,101.36762535429001,88.63799972152711,329.3518717187856,108.88500000000006,21650.05987739563,954.4801292419434
211,kalman,120,1e-07,2.0,0.1,4.0,30,True,1.5,0.0027987163630667222,100279.87163630668,-0.010332259072878491,0.1367514673475664,7,65.37715051334382,55.9713219165802,218.87119794971008,0.0,21701.499990463257,979.3801326751709
212,kalman,120,1e-07,2.0,0.5,4.0,10,False,1.5,0.006432483200556227,100643.24832005562,-0.005669912873295879,0.3401586738881998,19,171.14503907617578,151.83942380218502,214.27761785339996,41.69100000000003,21492.85987854004,893.0399742126465
213,kalman,120,1e-07,2.0,0.5,4.0,10,True,1.5,-0.003603632281147129,99639.63677188529,-0.00994697896930663,-0.20004367248269392,12,108.7488300334549,95.05424540328978,140.66869988862132,0.0,20747.77988243103,979.3801326751709
214,kalman,120,1e-07,2.0,0.5,4.0,30,False,1.5,0.007927139251742155,100792.7139251742,-0.006416455206536331,0.3587471187198242,11,101.27840626815798,88.66571566658021,290.6824971873139,41.50100000000005,21650.05987739563,954.4801292419434
215,kalman,120,1e-07,2.0,0.5,4.0,30,True,1.5,0.0015158710371403483,100151.58710371403,-0.010328172536656188,0.07773947356966379,7,65.36676189987182,56.127165713882455,208.55039071498516,0.0,21654.499990463257,979.3801326751709
216,kalman,120,1e-07,2.5,0.1,4.0,10,False,1.5,-0.0025187039301031167,99748.12960698969,-0.012033502252465356,-0.18356609774163526,8,72.47315756183625,63.513083749389644,94.30286050038798,0.0,21286.089698791504,893.0399742126465
217,kalman,120,1e-07,2.5,0.1,4.0,10,True,1.5,0.004468377398689993,100446.837739869,-0.0030452112942345178,0.5721484943149133,4,36.09184209180832,32.17861201705933,47.97117461343006,0.0,21265.87969970703,632.5206260681152
218,kalman,120,1e-07,2.5,0.1,4.0,30,False,1.5,0.004834984517550822,100483.49845175509,-0.006809179861300807,0.2808724027705187,5,47.00699529754639,40.081155807113646,156.65419799768105,0.0,21910.079990386963,954.4801292419434
219,kalman,120,1e-07,2.5,0.1,4.0,30,True,1.5,0.004488139410316894,100448.8139410317,-0.004830847770102231,0.3768942334370746,4,36.036264612751005,31.957666072082517,112.50261793805471,0.0,21680.91999053955,829.2003936767578
220,kalman,120,1e-07,2.5,0.5,4.0,10,False,1.5,-0.0025187039301031167,99748.12960698969,-0.012033502252465356,-0.18356609774163526,8,72.47315756183625,63.513083749389644,94.30286050038798,0.0,21286.089698791504,893.0399742126465
