date,event,qx,qy,px,py,hedge,commission,slippage
2022-09-23,EXIT,-443,284,19.950000762939453,31.299999237060547,,3.900135510139465,3.545410024261475
2022-10-04,ENTRY,462,-295,20.84000015258789,33.040000915527344,1.5667169408721295,4.077404008102417,3.8749760681152345
2022-10-06,EXIT,-462,295,20.459999084472656,31.780000686645508,,4.068575587310791,3.7655239559173586
2022-10-10,ENTRY,-490,313,19.899999618530273,30.86000061035156,1.5679940364808924,4.307529994392395,3.882036000823974
2022-10-17,EXIT,490,-313,19.969999313354492,31.290000915527344,,4.308813108596802,3.9158139900207516
2022-10-28,ENTRY,463,-296,20.790000915527344,33.119998931884766,1.5666215702582749,4.089105590515136,3.88585802154541
2022-11-02,EXIT,-463,296,20.6299991607666,32.54999923706055,,4.081550688343048,3.837297877120972
2022-11-07,ENTRY,-457,290,21.280000686645508,33.470001220703125,1.5769819484058527,4.02674880941391,3.8862521335601805
2022-12-21,EXIT,457,-290,22.399999618530273,32.88999938964844,,4.021142994689942,3.9549799297332764
2023-01-04,ENTRY,427,-290,22.549999237060547,33.220001220703125,1.4737884527309315,3.874014010620117,3.852530005645752
2023-01-13,EXIT,-427,290,24.010000228881836,34.810001373291016,,3.8925681029319765,4.069434099197387
2023-01-26,ENTRY,-389,268,25.020000457763672,35.619998931884766,1.4518574980851715,3.5769834053421024,3.855787978363037
2023-01-30,EXIT,389,-268,24.690000534057617,35.20000076293945,,3.5680080061340336,3.8076020824432373
2023-02-01,ENTRY,385,-268,25.1200008392334,35.83000183105469,1.4397400635111555,3.55307321472168,3.854728162765503
2023-03-10,EXIT,-385,268,22.25,32.869998931884766,,3.5219875,3.475081942749023
2023-04-17,ENTRY,407,-273,23.450000762939453,35.5099983215332,1.4926868925946133,3.6908268862533573,3.847675970458984
2023-04-21,EXIT,-407,273,23.25,35.220001220703125,,3.6838825,3.815562066650391
2023-05-18,ENTRY,-420,277,22.81999969482422,34.720001220703125,1.5195405943572127,3.772531996154785,3.8403680419921873
2023-06-01,EXIT,420,-277,22.3700008392334,33.72999954223633,,3.7652962961959844,3.747722045135498
2023-06-02,ENTRY,-422,279,22.709999084472656,34.439998626708984,1.5159790360626382,3.7925085884094236,3.838475846099853
2023-06-07,EXIT,422,-279,22.049999237060547,34.150001525878906,,3.7908355127716065,3.766590020751953
2023-06-08,ENTRY,429,-281,22.3799991607666,34.13999938964844,1.5293533670567006,3.837800194854736,3.8388718936920165
2023-06-09,EXIT,-429,281,22.36000061035156,34.099998474121094,,3.837773207855225,3.8349079666137693
2023-06-12,ENTRY,-430,281,22.450000762939453,34.119998931884766,1.5309472652335931,3.844605009841919,3.848244005584717
2023-06-16,EXIT,430,-281,23.329999923706055,34.72999954223633,,3.847773896141052,3.958205967712402
2023-06-22,ENTRY,-422,280,22.719999313354492,34.189998626708984,1.5104228342753008,3.7976351913070676,3.8322078651428226
2023-06-26,EXIT,422,-280,22.18000030517578,34.22999954223633,,3.797531996154785,3.78887200012207
2023-06-27,ENTRY,425,-282,22.36000061035156,34.459999084472656,1.5085904345342815,3.826531592254639,3.8441440002441403
2023-07-12,EXIT,-425,282,22.829999923706055,34.939998626708984,,3.826082499027252,3.9111659160614014
2023-07-14,ENTRY,-415,270,23.299999237060547,35.2400016784668,1.5393283521501986,3.715084990501404,3.8368600273132323
2023-07-20,EXIT,415,-270,23.219999313354492,35.68000030517578,,3.714008002471924,3.853979959487915
2023-08-03,ENTRY,428,-278,22.34000015258789,34.72999954223633,1.5398344006799296,3.8196481961822513,3.843291987609863
2023-08-08,EXIT,-428,278,22.40999984741211,34.72999954223633,,3.8177443980407717,3.849283961486816
2023-08-14,ENTRY,431,-279,22.13999938964844,34.75,1.5474294714857526,3.8408575000000003,3.8475179473876957
2023-08-16,EXIT,-431,279,21.6299991607666,33.88999938964844,,3.8296758891487124,3.755567893600464
2023-09-25,ENTRY,-445,283,21.6200008392334,34.099998474121094,1.5747877846130336,3.928627011203766,3.854239988327026
2023-10-13,EXIT,445,-283,21.15999984741211,33.18000030517578,,3.9216982025909424,3.761228003692627
2023-10-23,ENTRY,464,-298,20.670000076293945,32.40999984741211,1.5576670195197266,4.099745398635864,3.8498119979858396
2023-10-25,EXIT,-464,298,20.649999618530273,31.989999771118164,,4.097447994689941,3.822923950958252
2023-10-27,ENTRY,-471,303,20.549999237060547,31.479999542236328,1.5569620384865483,4.160371489219665,3.843497900390625
2023-11-03,EXIT,471,-303,21.809999465942383,33.79999923706055,,4.1772419930648805,4.102781903457641
2023-12-01,ENTRY,420,-272,22.93000030517578,35.4900016784668,1.5452002367316442,3.749598413696289,3.8567761169433594
2023-12-07,EXIT,-420,272,22.739999771118164,34.91999816894531,,3.746523997116089,3.809807881164551
2023-12-08,ENTRY,-425,274,22.81999969482422,35.060001373291016,1.5519461419047251,3.785954996109009,3.8609880493164064
2024-01-02,EXIT,425,-274,24.149999618530273,36.29999923706055,,3.793385993728638,4.041989925765991
2024-01-05,ENTRY,402,-266,23.799999237060547,36.369998931884766,1.5124603345833698,3.6302325914764406,3.8484038818359374
2024-01-25,EXIT,-402,266,23.63999938964844,36.36000061035156,,3.6250983926391607,3.835007983398438
2024-03-11,ENTRY,-391,255,24.40999984741211,37.720001220703125,1.5370077454882667,3.5163292982101444,3.832582050323486
2024-03-12,EXIT,391,-255,24.40999984741211,37.81999969482422,,3.5193229976654057,3.8376819725036624
2024-03-13,ENTRY,388,-253,24.59000015258789,38.150001525878906,1.5358627233907822,3.494558511581421,3.838574089050293
2024-03-25,EXIT,-388,253,24.36000061035156,37.79999923706055,,3.4885504071044924,3.8030160087585445
2024-03-28,ENTRY,-390,251,24.65999984741211,38.279998779296875,1.5548013406914505,3.493521998214722,3.8451359268188474
2024-04-05,EXIT,390,-251,24.559999465942383,38.290000915527344,,3.493323706893921,3.8378380043029785
2024-04-17,ENTRY,407,-262,23.5,36.77000045776367,1.5542871875406168,3.6340122035980227,3.8396480239868165
2024-04-30,EXIT,-407,262,23.34000015258789,36.91999816894531,,3.6299814018630983,3.834483916473389
2024-05-03,ENTRY,-398,253,24.15999984741211,37.56999969482422,1.575713068690689,3.543470398178101,3.8241779724121097
2024-05-23,EXIT,398,-253,24.5,37.83000183105469,,3.542129713897705,3.864398092651367
2024-06-04,ENTRY,-391,253,24.649999618530273,37.61000061035156,1.5460957356622256,3.5091444955253603,3.830696001052856
2024-06-25,EXIT,391,-253,24.520000457763672,37.02000045776367,,3.5009818034744264,3.790676058959961
2024-07-03,ENTRY,383,-253,24.790000915527344,37.83000183105469,1.5176806546348043,3.4671297138977053,3.8131121627807616
2024-07-08,EXIT,-383,253,24.729999542236328,37.65999984741211,,3.4641476947402956,3.7999139572143554
2024-07-17,ENTRY,374,-247,25.40999984741211,38.75,1.515798042244654,3.3921375000000005,3.8149179885864255
2024-08-20,EXIT,-374,247,25.260000228881836,39.45000076293945,,3.3884172025680543,3.83827805480957
2024-08-30,ENTRY,-368,236,25.8700008392334,40.4900016784668,1.5597408641471038,3.3056048092651364,3.815160140991211
2024-09-03,EXIT,368,-236,25.5,39.790000915527344,,3.3017132064819337,3.7548880432128904
2024-09-17,ENTRY,-364,234,26.200000762939453,40.68000030517578,1.558568652871784,3.276104008331299,3.8111840698242188
2024-09-26,EXIT,364,-234,26.969999313354492,41.65999984741211,,3.2824531989288332,3.9131039428710936
2024-09-27,ENTRY,-354,228,27.049999237060547,41.45000076293945,1.5536893146232231,3.1972709918975832,3.8052599807739256
2024-10-04,EXIT,354,-228,26.459999084472656,41.66999816894531,,3.195022787475586,3.7735198516845703
2024-10-07,ENTRY,359,-232,26.3700008392334,41.43000030517578,1.5478836094991304,3.2433528021240234,3.815718074417114
2024-10-15,EXIT,-359,232,26.3700008392334,41.47999954223633,,3.2390049090385435,3.8180380390167237
2024-10-17,ENTRY,358,-229,26.459999084472656,41.880001068115234,1.5650071007454949,3.2227156073379515,3.81263998336792
2024-11-04,EXIT,-358,229,25.479999542236328,40.900001525878906,,3.2086551950836184,3.697588037109375
2024-11-07,ENTRY,359,-225,26.469999313354492,42.15999984741211,1.5971415873732147,3.204579998970032,3.797745943832397
2024-11-08,EXIT,-359,225,25.940000534057617,41.689998626708984,,3.1993738057518004,3.738541976547241
2024-11-14,ENTRY,367,-228,25.559999465942383,42.08000183105469,1.610224337524609,3.262827212524414,3.7949520442962648
2024-11-19,EXIT,-367,228,26.13999938964844,42.279998779296875,,3.2628013932800295,3.846643899536133
2024-12-06,ENTRY,365,-224,25.700000762939453,42.880001068115234,1.6332834617047227,3.2331536071777345,3.7971241035461425
